Agent_id,status,lost_reason,budget,lease,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget
63,1,30,90,0,126,1396,99,20,3,165,8,3,1086,5,5
9,0,21,270,42,126,31,36,20,3,109,8,3,13645,1,0
41,0,18,0,22,136,1322,174,4,49,73,8,5,17651,0,5
10,0,23,90,9,280,2848,99,20,3,111,8,3,2194,5,5
20,0,22,0,9,127,3419,163,20,3,25,8,5,3288,5,5
20,0,15,0,9,127,638,99,20,3,22,8,5,11688,5,5
13,0,20,90,52,126,2589,99,20,3,73,8,3,23181,2,5
20,0,17,0,42,127,1414,31,20,3,166,8,5,26337,1,5
18,0,25,0,9,258,3387,8,20,30,91,8,5,18097,5,5
77,0,20,150,44,126,3924,117,20,3,109,8,2,11352,1,4
95,0,21,0,0,245,2460,99,20,3,26,8,5,7590,5,5
17,0,21,0,42,127,3440,163,20,3,201,8,5,23354,1,5
25,0,16,90,42,126,2093,163,20,3,18,8,3,15343,1,5
87,0,20,90,52,126,2995,91,20,3,151,8,2,24095,2,5
103,0,21,0,0,232,3868,163,20,3,194,8,5,26346,5,5
37,0,20,0,52,127,1306,99,20,3,89,8,5,24095,2,5
104,0,18,90,52,280,2831,99,20,3,18,8,2,5624,2,5
32,0,29,210,52,126,1461,178,24,56,160,8,2,1063,2,0
40,0,20,0,22,195,1003,163,20,3,48,8,5,16934,0,5
9,0,29,210,42,126,1157,175,20,3,165,8,0,24185,1,0
61,0,10,90,52,126,2605,99,20,3,109,8,3,5624,2,5
6,0,21,150,42,126,3521,135,20,3,111,8,3,19416,1,4
90,0,21,90,52,126,281,99,20,3,194,8,3,1063,2,5
4,0,29,0,52,127,3868,163,20,3,201,8,5,10412,2,5
55,0,15,90,9,126,692,123,20,3,109,8,2,10248,5,5
60,0,29,150,22,126,301,142,20,3,87,8,0,16195,0,4
62,0,29,0,52,127,2995,91,20,3,37,8,5,10412,2,5
74,0,21,0,0,127,2583,167,3,3,2,8,5,440,5,5
6,0,5,210,22,126,3630,99,20,3,194,8,2,10248,0,0
112,0,15,90,42,280,2460,99,20,3,111,8,3,5759,1,5
109,0,29,0,0,199,515,99,20,3,87,8,5,16195,5,5
103,1,30,150,52,126,638,99,20,3,50,8,2,1813,2,4
98,0,29,0,42,127,301,142,23,35,95,8,5,8533,1,5
46,0,21,150,42,126,1306,99,20,3,130,8,3,18038,1,4
57,0,25,0,9,127,638,99,22,42,128,8,5,24185,5,5
54,0,21,0,22,127,3811,116,20,3,18,8,5,6137,0,5
100,0,21,150,22,126,3295,99,20,3,18,8,3,18038,0,4
20,0,15,0,0,199,778,31,20,3,133,8,5,20624,5,5
103,0,29,90,42,126,870,99,20,3,130,8,2,19650,1,5
20,0,15,0,0,199,3344,99,20,3,104,8,5,21628,5,5
20,0,15,0,42,127,3029,99,20,3,133,8,5,15226,1,5
103,0,21,90,9,126,3259,99,20,3,109,8,3,12808,5,5
65,0,21,150,52,126,3670,99,20,3,111,8,3,5928,2,4
46,0,24,90,9,126,2534,163,20,3,109,8,3,17786,5,5
39,0,18,0,22,127,1813,163,20,3,2,8,5,5928,0,5
37,0,21,90,22,126,1650,99,20,3,151,8,3,609,0,5
78,0,16,0,42,127,1565,178,20,3,194,8,5,15115,1,5
62,0,21,0,52,195,1578,13,20,3,95,8,5,13129,2,5
16,0,16,0,52,127,1396,99,20,3,194,8,5,17664,2,5
21,0,16,150,52,126,1226,168,20,3,160,8,2,20320,2,4
20,0,15,0,0,199,4164,99,20,3,133,8,5,14109,5,5
20,0,15,0,22,127,3630,99,17,35,11,0,5,15028,0,5
22,0,29,0,0,199,1503,33,20,3,87,8,5,17375,5,5
102,0,0,150,42,126,2605,99,20,3,109,8,3,17664,1,4
78,0,15,0,0,199,3785,99,20,3,111,8,5,20320,5,5
20,0,15,150,42,280,3785,99,20,3,22,8,3,15028,1,4
39,0,21,90,9,126,2121,99,20,3,18,8,0,6585,5,5
20,0,15,0,0,232,3818,131,15,43,11,0,5,22402,5,5
10,0,26,150,22,126,3270,25,20,3,29,8,3,21159,0,4
70,0,20,90,9,126,2943,167,20,3,6,8,3,25603,5,5
32,0,21,0,9,127,3805,99,20,3,109,8,5,6229,5,5
35,0,0,90,42,126,2594,99,20,3,165,8,3,24490,1,5
19,0,20,0,0,199,31,36,20,3,208,13,5,6229,5,5
20,0,15,90,42,280,3213,174,20,3,22,8,3,3187,1,5
100,1,30,150,52,126,638,99,3,3,18,8,3,4615,2,4
77,0,21,85,51,170,4173,180,28,10,111,8,5,8044,2,5
9,0,10,0,0,199,2583,167,20,3,93,8,5,23419,5,5
97,0,29,55,40,170,4173,180,28,10,194,8,5,8064,1,5
25,0,15,0,0,164,3276,111,20,30,111,8,5,5932,5,5
69,0,29,150,42,126,1263,163,20,3,194,8,3,22697,1,4
106,0,16,0,0,127,2605,99,20,3,194,8,5,18172,5,5
109,0,20,270,52,126,3831,152,20,3,29,8,2,4615,2,0
20,0,15,0,0,199,2596,163,20,3,133,8,5,24382,5,5
39,0,0,0,42,127,2605,99,22,42,146,8,5,8854,1,5
13,1,30,90,52,126,2943,167,20,3,151,8,3,7805,2,5
17,0,6,90,52,126,298,99,20,3,18,8,3,24382,2,5
46,0,16,0,52,127,2605,99,20,3,200,8,5,8854,2,5
14,0,21,90,42,126,778,31,20,3,87,8,2,13414,1,5
25,1,30,90,52,126,2049,99,20,3,151,8,3,13312,2,5
17,1,30,90,52,126,2605,99,20,3,87,8,3,4895,2,5
103,0,18,90,9,126,2049,99,20,3,109,8,3,8050,5,5
37,1,30,150,42,126,1731,142,20,3,109,8,3,13312,1,4
104,0,18,0,0,199,4065,163,20,3,109,8,5,14097,5,5
20,0,15,0,42,164,2605,99,20,30,133,8,5,14097,1,5
17,0,18,0,42,4,1396,99,24,56,165,8,5,25845,1,5
40,0,7,90,0,126,1541,163,20,3,18,8,2,25845,5,5
16,0,20,90,52,280,2943,167,20,3,61,8,2,24165,2,5
77,0,16,150,42,126,2848,99,20,3,194,8,3,21579,1,4
20,0,15,90,42,280,1396,99,20,3,69,8,0,20499,1,5
12,0,18,210,42,126,3785,99,20,3,111,8,0,21040,1,0
109,0,18,150,9,126,3614,58,20,3,109,8,2,23581,5,4
111,0,21,150,42,126,1090,31,20,3,194,8,3,1064,1,4
46,0,21,270,42,126,778,31,20,3,160,8,0,13585,1,0
90,0,16,0,47,192,4173,180,15,55,50,8,5,227,1,5
103,0,16,0,42,127,2605,99,20,3,18,8,5,10892,1,5
98,0,21,90,22,126,1541,163,20,3,98,8,3,1019,0,5
60,0,7,150,42,126,3191,163,20,3,18,8,2,12100,1,4
20,0,15,150,0,280,3466,167,20,3,133,8,0,15363,5,4
54,0,21,175,51,192,4173,180,15,55,89,8,5,12498,2,4
53,0,21,0,0,199,1440,23,20,3,194,8,5,5499,5,5
30,0,26,135,51,126,2943,167,20,3,109,8,3,25373,2,4
13,0,20,150,42,126,3624,163,20,3,109,8,2,9567,1,4
16,0,29,90,9,126,2596,163,3,3,35,8,2,4743,5,5
21,0,26,210,52,126,1475,31,20,3,109,8,0,6302,2,0
70,0,6,0,44,127,2943,167,12,0,6,8,5,22487,1,5
19,0,24,0,22,127,1295,131,3,3,6,8,5,15177,0,5
25,0,21,150,52,126,1252,163,20,3,111,8,3,18528,2,4
69,0,21,90,52,126,1264,31,20,3,111,8,3,26378,2,5
77,0,16,125,51,127,2605,99,20,3,194,8,5,1122,2,4
46,0,20,150,52,280,2028,99,20,3,200,8,3,20018,2,4
17,0,20,150,9,280,2605,99,20,3,200,8,2,2511,5,4
91,0,21,210,42,126,4012,103,20,3,6,8,0,15913,1,0
14,0,29,90,22,280,1396,99,20,3,200,8,3,15369,0,5
17,0,16,90,42,280,1306,99,20,3,200,8,0,15696,1,5
97,0,20,165,51,126,1306,99,20,3,109,8,3,15913,2,4
20,0,15,150,52,126,2621,142,20,3,81,8,3,20969,2,4
20,0,15,0,52,136,1044,163,4,9,81,8,5,17576,2,5
74,0,20,150,42,126,1066,163,20,3,73,8,3,20969,1,4
46,1,30,150,42,126,1882,163,20,3,109,8,3,3578,1,4
32,0,11,90,52,126,1306,99,20,3,151,8,3,10765,2,5
10,0,25,0,0,258,3868,163,20,30,194,8,5,9896,5,5
20,0,15,0,0,127,2596,163,20,3,69,8,5,18276,5,5
79,0,29,90,52,126,2621,142,20,3,160,8,3,9896,2,5
20,0,15,90,42,280,1622,161,20,3,22,8,3,17120,1,5
22,0,21,270,42,126,3853,140,20,3,194,8,0,25280,1,0
41,1,30,150,52,126,1107,163,20,3,91,8,2,18719,2,4
20,0,15,0,22,127,2943,167,20,3,12,8,5,25223,0,5
20,0,15,0,42,127,2049,99,20,3,22,8,5,13524,1,5
103,0,21,0,0,164,1622,161,20,3,18,8,5,20131,5,5
92,0,24,150,22,126,2312,163,3,3,18,8,0,5062,0,4
95,0,20,150,42,126,2458,176,20,3,109,8,3,15818,1,4
20,0,15,0,0,232,2289,131,15,43,138,0,5,16236,5,5
20,0,15,0,52,258,638,99,24,56,133,8,5,11160,2,5
60,0,5,0,42,127,2121,99,20,3,68,8,5,16236,1,5
4,0,20,0,0,117,635,99,20,30,194,8,5,11160,5,5
55,0,18,0,18,192,4173,180,15,7,160,8,5,9145,4,5
97,0,18,0,0,232,1886,163,20,3,98,8,5,18093,5,5
25,0,21,0,9,127,2127,163,20,3,109,8,5,5686,5,5
40,0,0,90,22,126,2049,99,20,3,194,8,0,19771,0,5
62,0,20,210,42,126,2195,163,20,3,194,8,2,14978,1,0
74,0,21,0,0,199,873,163,20,3,148,8,5,18076,5,5
6,0,15,300,42,126,3521,135,20,3,6,8,0,12486,1,6
109,0,16,150,42,126,1939,163,20,3,160,8,3,3059,1,4
98,0,25,0,9,4,3868,163,24,56,165,8,5,15532,5,5
60,0,21,90,52,126,3868,163,20,3,87,8,0,3882,2,5
54,0,21,0,51,127,2605,99,20,3,118,8,5,3059,2,5
54,0,29,210,0,126,2534,163,20,3,151,8,2,15532,5,0
20,0,15,0,42,127,1781,165,20,3,69,8,5,21457,1,5
20,0,15,0,42,127,1396,99,20,3,126,8,5,11087,1,5
5,0,16,0,0,164,3785,99,20,3,194,8,5,4233,5,5
105,0,25,90,9,126,2596,163,20,3,111,8,3,10625,5,5
16,0,29,0,0,199,2432,167,20,3,160,8,5,19225,5,5
21,0,16,150,42,126,3625,142,20,3,194,8,3,11087,1,4
20,0,15,150,42,280,3293,162,20,3,133,8,2,4233,1,4
10,0,16,90,52,126,2716,157,20,3,29,8,3,17466,2,5
102,0,21,0,0,206,3344,99,3,3,56,7,5,595,5,5
28,0,26,90,42,126,2943,167,20,3,84,8,0,25197,1,5
91,0,16,150,42,280,3868,163,20,3,48,8,0,15485,1,4
20,0,15,0,42,136,2049,99,20,30,81,8,5,25197,1,5
35,1,30,90,22,280,2067,99,20,3,48,8,3,10564,0,5
25,0,20,0,0,164,3781,172,20,3,130,8,5,4400,5,5
32,0,21,210,42,126,297,163,20,3,18,8,2,7060,1,0
70,0,16,210,42,126,3868,163,20,3,194,8,3,10564,1,0
57,0,21,90,42,126,2605,99,20,3,18,8,3,4400,1,5
20,0,17,0,42,136,2943,167,20,30,166,8,5,7642,1,5
22,0,21,90,42,126,1264,31,20,3,91,8,3,12090,1,5
78,0,21,0,42,127,956,45,20,3,57,8,5,7060,1,5
20,0,15,0,0,232,1227,163,15,43,22,8,5,15433,5,5
9,0,20,0,52,127,2127,163,20,3,6,8,5,9279,2,5
92,0,18,90,9,126,2049,99,20,3,128,8,3,24068,5,5
20,0,15,150,52,280,3259,99,20,3,133,8,2,15433,2,4
63,0,2,0,0,127,4162,99,20,3,4,8,5,1946,5,5
20,0,15,0,0,232,2076,150,20,30,184,7,5,14016,5,5
18,0,20,0,0,232,1113,150,3,3,194,8,5,10560,5,5
20,0,15,90,9,280,2121,99,20,3,120,8,3,8817,5,5
80,0,0,0,0,117,2943,167,24,56,2,8,5,8573,5,5
106,0,16,90,9,126,153,163,20,3,194,8,3,25056,5,5
97,0,21,130,42,126,905,163,20,3,73,8,3,14372,1,4
25,0,16,0,0,199,2848,99,20,3,200,8,5,8573,5,5
20,0,15,150,42,280,2333,167,20,3,14,8,3,11593,1,4
20,0,15,0,0,127,509,99,20,3,106,8,5,5908,5,5
103,0,25,300,22,126,2605,99,20,3,194,8,2,6976,0,6
104,0,20,270,42,126,3521,135,20,3,109,8,2,640,1,0
4,0,20,90,0,126,2943,167,20,3,35,8,3,4426,5,5
20,0,15,90,22,280,2460,99,20,3,7,8,2,1870,0,5
62,1,30,90,52,126,2583,167,20,3,165,8,2,11282,2,5
74,0,29,0,0,199,1475,31,20,3,194,8,5,18595,5,5
35,0,21,0,0,164,1909,3,17,35,194,8,5,14722,5,5
103,0,25,150,52,280,2460,99,20,3,48,8,3,2910,2,4
60,0,25,210,9,126,371,0,20,3,194,8,3,12552,5,0
103,0,21,0,0,199,1322,174,20,3,73,8,5,24635,5,5
96,0,21,150,42,126,1044,163,20,3,111,8,2,12984,1,4
52,0,21,0,52,136,1772,131,20,3,194,8,5,24635,2,5
20,0,15,0,0,127,1355,99,20,3,7,8,5,17948,5,5
25,0,29,270,42,126,55,163,20,3,109,8,2,12984,1,0
20,0,15,150,42,280,339,163,20,3,22,8,3,9735,1,4
109,0,20,0,0,278,2605,99,24,56,127,8,5,26270,5,5
100,0,21,90,42,280,1268,163,20,3,6,8,3,837,1,5
5,1,30,150,0,126,2127,163,20,3,109,8,2,23891,5,4
62,0,16,90,42,126,2943,167,20,3,18,8,3,9735,1,5
105,0,21,160,42,126,2036,56,20,3,18,8,3,2281,1,4
16,0,21,150,42,126,2943,167,20,3,109,8,3,24762,1,4
12,0,25,0,0,127,4085,163,17,35,206,8,5,26270,5,5
20,0,18,0,9,195,2943,167,20,3,201,8,5,13144,5,5
20,0,15,0,0,19,2049,99,20,30,133,8,5,2281,5,5
32,0,5,90,42,126,1781,165,20,3,194,8,2,24762,1,5
20,0,15,0,0,127,3392,118,20,3,133,8,5,21759,5,5
35,0,21,90,52,126,2501,167,20,3,91,8,3,2843,2,5
20,0,17,0,42,195,2049,99,20,3,18,8,5,2591,1,5
51,0,20,270,52,126,3098,36,20,3,165,8,2,21420,2,0
44,0,21,350,42,126,133,163,20,3,109,8,0,21109,1,6
9,0,20,0,0,199,3110,163,20,3,109,8,5,21420,5,5
20,0,15,90,0,280,2943,167,20,3,133,8,3,21109,5,5
63,0,24,0,0,278,4050,99,3,3,109,8,5,8335,5,5
57,0,1,150,52,126,1052,163,20,3,18,8,3,5953,2,4
9,0,16,0,52,127,1821,99,20,3,194,8,5,5953,2,5
20,0,15,0,0,232,2208,134,20,30,27,4,5,8557,5,5
25,0,16,0,0,199,2605,99,20,3,194,8,5,4053,5,5
13,0,25,90,22,126,2127,163,20,3,18,8,3,5773,0,5
60,1,30,0,0,164,3680,162,20,3,194,8,5,12818,5,5
20,0,15,0,42,136,250,163,24,56,81,8,5,10283,1,5
18,0,18,0,0,199,4003,163,20,3,91,8,5,20614,5,5
80,0,16,0,52,127,706,163,20,3,37,8,5,12818,2,5
111,0,21,300,52,126,2028,99,20,3,194,8,2,5773,2,6
109,0,20,90,42,126,2990,163,20,3,87,8,2,22635,1,5
17,0,20,150,42,126,3311,95,20,3,6,8,2,5945,1,4
97,0,16,280,52,126,2605,99,20,3,194,8,3,18818,2,0
25,0,16,90,42,126,2524,163,20,3,160,8,3,19499,1,5
103,0,20,0,0,232,412,163,20,30,6,8,5,7963,5,5
104,0,20,150,42,126,1082,163,20,3,194,8,2,11806,1,4
40,0,10,90,42,126,2495,163,20,3,111,8,3,24803,1,5
74,0,21,150,42,126,3868,163,20,3,109,8,3,18818,1,4
109,0,7,150,22,126,1322,174,20,3,130,8,0,20286,0,4
103,0,16,90,42,126,1090,31,20,3,165,8,2,23784,1,5
52,0,20,90,9,126,1322,174,20,3,130,8,0,16593,5,5
5,0,20,270,52,126,2333,167,20,3,50,8,3,20286,2,0
20,0,15,0,22,127,1157,175,20,3,47,8,5,2227,0,5
60,0,25,90,44,126,412,163,20,3,26,8,3,23877,1,5
16,0,16,0,52,127,848,163,20,3,187,8,5,2347,2,5
105,0,20,0,52,258,2049,99,24,56,111,8,5,9733,2,5
20,0,15,150,22,280,1930,40,20,3,133,8,3,2227,0,4
21,0,18,150,0,126,3172,163,20,3,109,8,3,2347,5,4
10,0,20,150,52,126,190,145,20,3,194,8,2,9733,2,4
91,0,18,210,22,126,2067,99,20,3,151,8,2,25376,0,0
60,0,20,90,42,126,3755,163,20,3,109,8,3,14677,1,5
22,0,21,150,52,126,3110,163,20,3,160,8,3,18910,2,4
41,0,2,210,42,126,2195,163,20,3,18,8,3,10391,1,0
20,0,15,0,0,199,1292,163,20,3,82,8,5,8665,5,5
92,0,20,270,42,126,3922,163,20,3,194,8,2,26096,1,0
25,0,16,0,42,127,3223,99,20,3,18,8,5,10289,1,5
60,0,20,150,42,126,3868,163,20,3,18,8,0,3938,1,4
20,0,15,150,52,126,4119,58,20,3,81,8,0,12819,2,4
69,0,21,210,42,126,133,163,20,3,194,8,3,7847,1,0
106,1,30,90,42,126,1541,163,3,3,111,8,3,25646,1,5
20,0,15,90,22,280,1369,163,20,3,69,8,3,14620,0,5
25,0,23,150,42,126,2402,77,20,3,18,8,2,3938,1,4
106,0,21,0,0,127,2108,37,20,3,194,8,5,12819,5,5
77,0,25,0,0,199,638,99,4,9,35,8,5,25646,5,5
3,0,20,0,0,126,669,150,20,3,87,8,3,7847,5,5
46,0,26,150,42,126,905,163,20,3,109,8,3,13565,1,4
14,0,29,90,9,126,2943,167,20,3,206,8,3,18659,5,5
17,0,16,90,42,126,2086,99,20,3,160,8,3,13245,1,5
53,0,21,150,22,126,2534,163,20,3,130,8,2,10668,0,4
25,0,21,210,42,126,953,161,20,3,6,8,0,6283,1,0
54,1,30,0,0,117,2605,99,20,30,18,8,5,15192,5,5
103,0,16,210,42,126,133,163,20,3,194,8,3,21350,1,0
54,0,25,0,18,192,4173,180,15,7,160,8,5,4513,4,5
20,0,17,0,0,199,2943,167,3,3,132,8,5,24187,5,5
104,0,0,150,42,126,3115,163,20,3,109,8,3,15192,1,4
40,0,21,90,9,126,3715,99,20,3,18,8,3,19076,5,5
90,0,21,0,22,195,2943,167,20,3,37,8,5,16117,0,5
4,0,21,150,42,126,357,163,20,3,194,8,2,7793,1,4
20,0,17,150,22,280,3436,122,20,3,28,8,3,25318,0,4
55,0,29,90,42,126,2173,99,20,3,194,8,2,7793,1,5
20,0,15,150,52,280,1461,178,20,3,133,8,0,10180,2,4
20,0,15,0,9,127,854,99,20,3,69,8,5,809,5,5
103,1,30,0,0,232,2175,163,20,3,89,8,5,10180,5,5
62,0,20,90,42,126,2127,163,20,3,109,8,3,11811,1,5
74,0,25,150,22,126,4173,4,20,3,73,8,3,26324,0,4
6,0,7,0,0,249,2921,163,20,3,151,8,5,22391,5,5
20,0,17,0,52,232,3172,163,20,30,164,8,5,5568,2,5
20,0,15,0,0,232,1576,69,15,43,11,0,5,21447,5,5
46,0,16,150,42,126,3868,163,20,3,194,8,0,1397,1,4
89,0,11,150,52,126,2127,163,20,3,165,8,2,6084,2,4
111,0,25,0,0,232,3172,163,20,3,165,8,5,21447,5,5
98,0,20,90,42,280,2504,163,20,3,128,8,2,13817,1,5
60,0,29,87,42,280,2535,33,20,3,186,8,2,2681,1,5
79,1,30,150,52,126,175,69,20,3,87,8,3,11847,2,4
20,0,15,0,0,39,2605,99,26,39,133,8,5,9990,5,5
37,0,25,0,0,232,3932,166,20,3,194,8,5,7249,5,5
25,0,20,150,42,126,1767,169,20,3,18,8,2,7942,1,4
54,0,29,282,40,258,2402,77,15,43,194,8,5,1804,1,0
62,0,21,150,42,126,2778,163,20,3,18,8,3,22742,1,4
105,0,11,90,42,126,2357,68,20,3,87,8,3,25384,1,5
20,0,15,0,0,232,1552,0,20,30,184,7,5,10373,5,5
102,0,29,150,42,126,2897,163,20,3,109,8,0,25446,1,4
91,0,26,150,22,126,3932,166,20,3,29,8,3,25446,0,4
91,0,21,150,52,126,2028,99,20,3,111,8,3,21374,2,4
32,0,20,150,52,280,1243,163,20,3,68,8,2,119,2,4
35,0,21,90,22,126,2049,99,20,3,18,8,3,3607,0,5
63,0,19,135,42,126,376,163,20,3,73,8,3,9389,1,4
57,0,16,90,52,126,1109,54,20,3,194,8,0,8012,2,5
106,0,21,0,22,127,1414,31,20,3,4,8,5,11311,0,5
60,0,16,225,42,126,3818,131,20,3,194,8,0,9389,1,0
92,0,16,0,42,127,3458,109,20,3,194,8,5,19309,1,5
53,0,20,90,51,126,2848,99,20,3,18,8,3,1020,2,5
13,0,20,210,42,126,1292,163,20,3,29,8,2,149,1,0
69,0,21,150,22,126,1107,163,20,3,6,8,2,12722,0,4
106,0,5,0,0,278,2605,99,20,3,194,8,5,1020,5,5
20,0,17,90,9,126,1306,99,20,3,194,8,2,149,5,5
20,0,15,0,22,136,1414,31,20,30,133,8,5,12193,0,5
80,0,20,0,42,126,1306,99,20,3,148,8,0,15258,1,5
109,0,20,0,0,195,3868,163,20,3,201,8,5,12722,5,5
20,0,15,0,52,127,4173,4,3,3,22,8,5,16879,2,5
21,0,20,90,22,126,297,163,20,3,18,8,3,12193,0,5
20,0,15,0,0,232,3857,8,15,43,144,6,5,16879,5,5
47,0,5,90,52,126,77,163,20,3,109,8,2,15258,2,5
46,0,20,150,9,126,3110,163,20,3,109,8,0,17322,5,4
20,0,15,90,42,280,1503,33,20,3,81,8,2,21515,1,5
16,0,29,0,0,126,1753,163,20,3,87,8,2,11442,5,5
53,0,18,150,9,126,2921,163,20,3,151,8,3,21515,5,4
103,0,16,0,0,232,1781,165,20,30,194,8,5,9551,5,5
97,0,2,0,52,199,3440,163,20,30,208,13,5,12572,2,5
25,0,29,370,0,192,4173,180,15,32,130,8,5,21132,5,6
103,0,20,0,0,164,3931,138,20,3,87,8,5,1193,5,5
109,0,20,90,42,126,2943,167,20,3,109,8,3,12572,1,5
37,0,21,90,22,126,3154,147,20,3,165,8,3,9400,0,5
53,0,20,150,0,280,3448,99,20,3,160,8,2,19747,5,4
61,0,25,90,22,126,3172,163,20,3,109,8,3,4142,0,5
104,0,18,0,0,278,1781,165,20,3,48,8,5,18546,5,5
90,0,16,0,0,199,940,163,20,3,130,8,5,4142,5,5
100,1,30,0,42,258,2605,99,20,30,130,8,5,24380,1,5
98,0,24,90,22,126,2534,163,20,3,130,8,2,3094,0,5
20,0,15,90,9,280,999,163,20,3,47,8,3,3094,5,5
40,0,20,150,52,280,353,163,20,3,59,8,0,26249,2,4
4,0,25,0,30,192,4173,180,15,7,160,8,5,19236,6,5
4,0,21,0,0,206,3785,99,24,56,89,8,5,24533,5,5
12,0,16,90,42,126,1166,163,20,3,160,8,3,4807,1,5
24,0,21,150,42,126,1243,163,20,3,109,8,2,703,1,4
74,1,30,0,0,164,2624,163,20,3,130,8,5,24869,5,5
69,0,23,0,0,164,3868,163,20,30,194,8,5,17623,5,5
37,0,25,0,18,192,4173,180,15,7,160,8,5,24533,4,5
74,0,16,0,42,127,1414,31,20,3,73,8,5,24869,1,5
6,0,18,0,0,199,3987,163,20,3,200,8,5,12711,5,5
112,0,20,150,42,126,2188,163,20,3,87,8,3,20088,1,4
20,0,15,0,0,164,2061,99,20,30,11,0,5,2044,5,5
95,0,20,150,42,126,3868,163,20,3,165,8,2,2553,1,4
46,0,21,0,9,127,1741,83,20,3,194,8,5,14148,5,5
111,0,2,210,52,126,2534,163,20,3,194,8,2,20088,2,0
89,0,11,150,42,126,1003,163,20,3,109,8,2,14024,1,4
60,0,29,0,0,199,2067,99,20,3,151,8,5,26010,5,5
60,0,20,110,44,126,65,163,20,3,128,8,3,20032,1,4
20,0,15,270,9,280,2049,99,20,3,22,8,2,6679,5,0
20,0,15,90,52,280,2049,99,20,3,133,8,3,24645,2,5
65,0,25,90,0,126,3756,103,20,3,151,8,3,20579,5,5
52,0,24,150,22,126,696,163,20,3,87,8,2,26223,0,4
74,0,21,0,42,136,2943,167,24,56,111,8,5,1758,1,5
39,0,21,300,52,126,4083,27,20,3,109,8,2,7732,2,6
74,0,25,90,9,280,223,167,20,3,18,8,3,3414,5,5
20,0,15,0,52,127,1753,163,20,3,81,8,5,20579,2,5
20,0,15,90,52,280,2943,167,20,3,34,8,3,7732,2,5
74,0,16,0,0,199,2943,167,20,3,35,8,5,1758,5,5
77,0,2,150,42,126,2921,163,20,3,109,8,3,11749,1,4
54,0,26,90,22,126,2049,99,20,3,194,8,2,12802,0,5
100,0,20,300,0,126,2121,99,20,3,109,8,3,19242,5,6
100,0,20,0,0,232,2943,167,24,56,130,8,5,4560,5,5
62,0,26,90,52,126,1306,99,20,3,84,8,2,23071,2,5
28,0,1,0,0,164,1475,31,20,30,73,8,5,15116,5,5
20,0,15,0,0,232,3712,150,15,43,11,0,5,152,5,5
74,0,21,0,0,127,1035,163,3,3,6,8,5,23071,5,5
70,0,16,0,44,126,2020,163,20,3,194,8,0,15875,1,5
22,0,25,0,9,127,1729,99,20,3,194,8,5,19742,5,5
20,0,15,0,0,232,1030,131,15,43,78,0,5,19103,5,5
51,0,16,90,42,126,2088,163,20,3,194,8,2,13441,1,5
20,0,15,90,22,280,2605,99,20,3,133,8,0,15875,0,5
103,0,21,90,9,126,1306,99,20,3,73,8,3,19103,5,5
20,0,15,0,0,136,175,69,20,30,138,0,5,6656,5,5
70,0,16,90,9,126,97,131,20,3,194,8,3,19242,5,5
22,0,21,0,0,199,2723,163,20,3,194,8,5,10681,5,5
41,0,20,90,52,126,2943,167,20,3,206,8,2,6656,2,5
9,0,16,90,42,126,2751,142,20,3,18,8,3,577,1,5
92,0,18,90,22,126,250,163,20,3,194,8,2,10681,0,5
13,0,16,90,22,126,2121,99,20,3,194,8,3,16078,0,5
60,0,29,0,9,4,2943,167,24,56,186,8,5,6671,5,5
53,0,21,90,52,126,2267,163,20,3,160,8,0,8672,2,5
20,0,15,210,52,126,1810,163,20,3,81,8,0,16078,2,0
18,0,18,0,0,199,1867,109,20,3,50,8,5,11692,5,5
69,0,21,90,9,126,870,99,3,3,194,8,3,2038,5,5
65,0,25,0,0,117,3172,163,20,30,165,8,5,25565,5,5
20,0,15,0,22,127,2871,163,3,3,7,8,5,17679,0,5
20,0,15,210,42,280,2725,161,20,3,133,8,2,11692,1,0
80,0,16,75,22,126,2848,99,20,3,194,8,3,6920,0,5
77,1,30,0,42,127,1534,166,3,3,6,8,5,12452,1,5
47,0,10,0,22,258,3932,166,20,3,124,4,5,15391,0,5
20,0,15,0,0,164,97,131,15,43,138,0,5,6920,5,5
109,0,16,0,0,199,598,163,29,56,201,8,5,17165,5,5
46,0,21,210,52,126,2575,163,3,3,73,8,0,12452,2,0
10,0,24,90,22,126,163,8,20,3,50,8,3,14379,0,5
40,0,20,150,52,126,1770,165,20,3,160,8,0,1259,2,4
53,0,21,150,22,126,3868,163,20,3,194,8,2,20396,0,4
97,0,21,150,42,126,3868,163,20,3,109,8,2,26080,1,4
25,0,16,150,42,126,3680,162,20,3,29,8,3,16810,1,4
103,0,10,150,52,126,3868,163,20,3,194,8,2,7727,2,4
40,0,29,90,22,126,2121,99,20,3,91,8,3,1426,0,5
37,0,26,90,52,126,2583,167,20,3,109,8,3,1259,2,5
14,0,29,150,22,126,2127,163,20,3,109,8,3,20396,0,4
61,0,18,0,52,127,778,31,20,3,151,8,5,21947,2,5
4,0,29,210,42,280,331,163,20,3,50,8,3,20876,1,0
55,0,21,90,9,280,2943,167,20,3,111,8,3,22761,5,5
12,0,25,90,22,126,3868,163,20,3,73,8,3,24203,0,5
62,1,30,0,0,199,1781,165,20,3,201,8,5,21947,5,5
